DATA_YEAR,NIBRS_MONTH_ID,AGENCY_ID,MONTH_NUM,,,
2020,8562777,6218,6,,,
2020,8564788,6218,7,,,
2020,8485855,6218,8,,,
2020,8520190,6218,9,,,
2020,8505359,6218,10,,,
2020,8514003,6218,11,,,
2020,8501918,6218,12,,,
2020,8524650,6432,1,,,
2020,8517984,6432,2,,,
2020,8514378,6432,3,,,
2020,8498849,6432,4,,,
2020,8535103,6432,5,,,
2020,8526436,6432,6,,,
2020,8562174,6432,7,,,
2020,8498965,6432,8,,,
2020,8551607,6432,9,,,
2020,8534327,6432,10,,,
2020,8515336,6432,11,,,
2020,8558478,6432,12,,,
2020,8516197,28055,1,,,
2020,8529963,28055,2,,,
2020,8536839,28055,3,,,
2020,8536865,28055,4,,,
2020,8543703,28055,5,,,
2020,8511370,28055,6,,,
2020,8530092,28055,7,,,
2020,8524058,28055,8,,,
2020,8552581,26655,1,,,
2020,8484246,26655,2,,,
2020,8480875,26655,3,,,
2020,8528696,26655,4,,,
2020,8538995,26655,5,,,
2020,8523645,26655,6,,,
2020,8486051,26655,7,,,
2020,8524400,26655,8,,,
2020,8512244,26655,9,,,
2020,8496947,26655,10,,,
2020,8498595,26655,11,,,
2020,8532974,26655,12,,,
2020,8530120,6401,1,,,
2020,8547350,6401,2,,,
2020,8488863,6401,3,,,
2020,8499262,6401,4,,,
2020,8565035,6139,1,,,
2020,8551386,6139,2,,,
2020,8481044,6139,3,,,
2020,8513467,6139,4,,,
2020,8563165,6139,5,,,
2020,8491507,6139,6,,,
2020,8491357,6385,1,,,
2020,8525426,6385,2,,,
2020,8546075,6385,3,,,
2020,8552857,6385,4,,,
2020,8492296,6350,1,,,
2020,8559187,6350,2,,,
2020,8543838,6350,3,,,
2020,8488891,6350,4,,,
2020,8509593,6350,5,,,
2020,8557779,6350,6,,,
2020,8510986,6439,1,,,
2020,8558743,6439,2,,,
2020,8567564,6439,3,,,
2020,8557318,6439,4,,,
2020,8562122,6439,5,,,
2020,8544006,6492,1,,,
2020,8516621,6492,2,,,
2020,8568211,6492,3,,,
2020,8509782,6492,4,,,
2020,8556089,6492,5,,,
2020,8499496,6492,6,,,
2020,8564790,6492,7,,,
2020,8552529,6492,8,,,
2020,8553278,6492,9,,,
2020,8563661,6492,10,,,
2020,8484996,6492,11,,,
2020,8538192,6492,12,,,
2020,8480793,6437,1,,,
2020,8503038,6437,2,,,
2020,8528649,6437,3,,,
2020,8568459,6437,4,,,
2020,8520332,6437,5,,,
2020,8491281,6437,6,,,
2020,8528758,6437,7,,,
2020,8570110,6437,8,,,
2020,8560423,6437,9,,,
2020,8522569,6437,10,,,
2020,8490071,6437,11,,,
2020,8503822,6437,12,,,
2020,8509294,26903,1,,,
2020,8545226,26903,2,,,
2020,8505975,26903,3,,,
2020,8497531,26903,4,,,
2020,8526597,26903,5,,,
2020,8518312,26903,6,,,
2020,8547300,26903,7,,,
2020,8573257,26903,8,,,
2020,8553091,26903,9,,,
2020,8500139,26903,10,,,
2020,8551816,26903,11,,,
2020,8483113,26903,12,,,
2020,10241719,6491,1,,,
2020,10241773,6491,2,,,
2020,8484770,28055,9,,,
2020,8500140,28055,10,,,
2020,8506996,28055,11,,,
2020,8484848,28055,12,,,
2020,8506337,27009,1,,,
2020,8542096,27009,2,,,
2020,8538753,27009,3,,,
2020,8556078,27009,4,,,
2020,8533801,27009,5,,,
2020,8504752,27009,6,,,
2020,8568341,27009,7,,,
2020,8486662,27009,8,,,
2020,8529400,27009,9,,,
2020,8527854,27009,10,,,
2020,8498472,27009,11,,,
2020,8543106,27009,12,,,
2020,8534081,6497,1,,,
2020,8535718,6497,2,,,
2020,8492979,6497,3,,,
2020,8526297,6490,1,,,
2020,8493664,6490,2,,,
2020,8526359,6490,3,,,
2020,8485098,6490,4,,,
2020,8535105,6490,5,,,
2020,8558866,6490,6,,,
2020,8519557,6490,7,,,
2020,8485216,6490,8,,,
2020,8520667,6490,9,,,
2020,8571889,6490,10,,,
2020,8548209,6490,11,,,
2020,8560066,6490,12,,,
2020,8548767,6169,1,,,
2020,8538870,6138,1,,,
2020,8487759,6138,2,,,
2020,8545863,6138,3,,,
2020,8505055,25665,1,,,
2020,8481038,25665,2,,,
2020,8489516,25665,3,,,
2020,8532300,25665,4,,,
2020,8522037,25665,5,,,
2020,8566869,25665,6,,,
2020,8534254,25665,7,,,
2020,8508962,25665,8,,,
2020,8563913,25665,9,,,
2020,8571233,25665,10,,,
2020,8490231,25665,11,,,
2020,8515948,25665,12,,,
2020,8502195,6438,1,,,
2020,8533697,26099,1,,,
2020,8501311,26099,2,,,
2020,8561362,26099,3,,,
2020,8562746,26099,4,,,
2020,8511761,26099,5,,,
2020,8494410,26099,6,,,
2020,8498037,26099,7,,,
2020,8486661,26099,8,,,
2020,8529399,26099,9,,,
2020,8501887,26099,10,,,
2020,8514026,26099,11,,,
2020,8563739,26099,12,,,
2020,8556434,26916,1,,,
2020,8535739,26916,2,,,
2020,8491448,26916,3,,,
2020,8559872,26916,4,,,
2020,8496550,26916,5,,,
2020,8497180,26916,6,,,
2020,8542648,26916,7,,,
2020,8517010,26916,8,,,
2020,8510892,26916,9,,,
2020,8498705,26916,10,,,
2020,8572484,26916,11,,,
2020,8553643,26916,12,,,
2020,8521913,26917,1,,,
2020,8492971,26917,2,,,
2020,8557116,26917,3,,,
2020,8542565,26917,4,,,
2020,8541147,26917,5,,,
2020,8499956,26917,6,,,
2020,8484593,26917,7,,,
2020,8521229,26917,8,,,
2020,8550213,26917,9,,,
2020,8560613,26917,10,,,
2020,8536577,26917,11,,,
2020,8553644,26917,12,,,
2020,8536606,6178,1,,,
2020,8497248,6178,2,,,
2020,8526357,6178,3,,,
2020,8553758,6178,4,,,
2020,8537174,6260,1,,,
2020,8499398,6260,2,,,
2020,8511679,6260,3,,,
2020,8547622,6260,4,,,
2020,8537274,6260,5,,,
2020,8544128,6260,6,,,
2020,8496176,6260,7,,,
2020,8482479,6260,8,,,
2020,8568705,6260,9,,,
2020,8522451,6260,10,,,
2020,8517562,6260,11,,,
2020,8536342,6260,12,,,
2020,8555791,6255,1,,,
2020,8559186,6255,2,,,
2020,8497692,6255,3,,,
2020,8487412,6255,4,,,
2020,8488913,6255,5,,,
2020,8488938,6255,6,,,
2020,8485646,6255,7,,,
2020,8502793,6255,8,,,
2020,8482278,6255,9,,,
2020,8546542,6255,10,,,
2020,8497003,6493,1,,,
2020,8506741,6493,2,,,
2020,8549473,6493,3,,,
2020,8497101,6493,4,,,
2020,8515176,6493,5,,,
2020,8493069,6493,6,,,
2020,8520609,6493,7,,,
2020,8494868,6493,8,,,
2020,8531548,6493,9,,,
2020,8517035,6493,10,,,
2020,8539934,6493,11,,,
2020,8560642,6493,12,,,
2020,8495591,6188,1,,,
2020,8528448,6188,2,,,
2020,8493903,6188,3,,,
2020,8523066,6188,4,,,
2020,8567850,6188,5,,,
2020,8518288,6188,6,,,
2020,8533449,6188,7,,,
2020,8566069,6188,8,,,
2020,8573264,6188,9,,,
2020,8536070,6188,10,,,
2020,8488242,6188,11,,,
2020,8500172,6188,12,,,
2020,8536964,6433,1,,,
2020,8566113,6433,2,,,
2020,8508051,6433,3,,,
2020,8502692,6433,4,,,
2020,8485595,6433,5,,,
2020,8543928,6433,6,,,
2020,8480559,6433,7,,,
2020,8501245,6433,8,,,
2020,8532626,6433,9,,,
2020,8544863,6433,10,,,
2020,8568641,6433,11,,,
2020,8519000,6433,12,,,
2020,8502213,26570,1,,,
2020,8526350,26570,2,,,
2020,8495464,26570,3,,,
2020,8562118,26570,4,,,
2020,8481787,26570,5,,,
2020,8500804,26570,6,,,
2020,8536796,26570,7,,,
2020,8546251,26570,8,,,
2020,8523958,26570,9,,,
2020,8488123,26570,10,,,
2020,8496708,26570,11,,,
2020,8510382,26570,12,,,
2020,8492320,27413,1,,,
2020,8537015,27413,2,,,
2020,8504413,27413,3,,,
2020,8548871,27413,4,,,
2020,8569601,27413,5,,,
2020,8541986,27413,6,,,
2020,8485674,27413,7,,,
2020,8562650,27413,8,,,
2020,8489953,27413,9,,,
2020,8553221,27413,10,,,
2020,8518997,27413,11,,,
2020,8548478,27413,12,,,
2020,8497031,25332,1,,,
2020,8492969,25332,2,,,
2020,8521987,25332,3,,,
2020,8520555,25332,4,,,
2020,8515193,25332,5,,,
2020,8539226,25332,6,,,
2020,8510240,25332,7,,,
2020,8506122,27507,1,,,
2020,8526741,27507,2,,,
2020,8501142,27507,3,,,
2020,8494161,27507,4,,,
2020,8564554,27507,5,,,
2020,8547483,27507,6,,,
2020,8513082,27507,7,,,
2020,8489918,27507,8,,,
2020,8546539,27507,9,,,
2020,8486608,27507,10,,,
2020,8534612,27507,11,,,
2020,8536252,27507,12,,,
2020,8565050,25671,1,,,
2020,8521957,25671,2,,,
2020,8486156,25671,3,,,
2020,8489543,25671,4,,,
2020,8493066,25671,5,,,
2020,8549580,25671,6,,,
2020,8573116,25671,7,,,
2020,8529615,25671,8,,,
2020,8548022,25671,9,,,
2020,8498365,25671,10,,,
2020,8509044,25671,11,,,
2020,8509077,25671,12,,,
2020,8564226,22633,1,,,
2020,8514580,22633,2,,,
2020,8557518,22633,3,,,
2020,8519680,22633,4,,,
2020,8493639,6372,1,,,
2020,8531693,6372,2,,,
2020,8535042,6372,3,,,
2020,8504048,6372,4,,,
2020,8477097,6372,5,,,
2020,8477132,6372,6,,,
2020,8519556,6372,7,,,
2020,8526477,6372,8,,,
2020,8534294,6372,9,,,
2020,8520698,6372,10,,,
2020,8510331,6372,11,,,
2020,8527565,6372,12,,,
2020,8551932,6435,1,,,
2020,8483582,6435,2,,,
2020,8485292,6435,3,,,
2020,8564307,6435,4,,,
2020,8504183,26653,1,,,
2020,8564261,26653,2,,,
2020,8536838,26653,3,,,
2020,8565987,26653,4,,,
2020,8507897,26653,5,,,
2020,8536918,26653,6,,,
2020,8525069,26653,7,,,
2020,8558508,26653,8,,,
2020,8571397,26653,9,,,
2020,8486485,26653,10,,,
2020,8570475,26653,11,,,
2020,8510507,26653,12,,,
2020,8559161,6225,1,,,
2020,8509509,6225,2,,,
2020,8501110,6225,3,,,
2020,8506191,6225,4,,,
2020,8550820,6225,5,,,
2020,8562564,6225,6,,,
2020,8548931,6225,7,,,
2020,8526912,6225,8,,,
2020,8536157,6225,9,,,
2020,8548411,6225,10,,,
2020,8512081,6225,11,,,
2020,8527779,6225,12,,,
2020,8559535,6172,1,,,
2020,8549234,6172,2,,,
2020,8506550,6172,3,,,
2020,8538958,6172,4,,,
2020,8533982,6172,5,,,
2020,8487868,6172,6,,,
2020,8484214,25331,1,,,
2020,8525212,25331,2,,,
2020,8482585,25331,3,,,
2020,8570020,25331,4,,,
2020,8549334,25331,5,,,
2020,8498234,25331,6,,,
2020,8535669,25331,7,,,
2020,8556937,25331,8,,,
2020,8536392,25331,9,,,
2020,8546816,25331,10,,,
2020,8565508,25331,11,,,
2020,8508940,25331,12,,,
2020,8563992,6424,1,,,
2020,8567531,6424,2,,,
2020,8500694,6424,3,,,
2020,8558802,6424,4,,,
2020,8546020,6297,1,,,
2020,8501710,6297,2,,,
2020,8515128,6297,3,,,
2020,8507445,6297,4,,,
2020,8562440,6486,1,,,
2020,8518395,6486,2,,,
2020,8566132,6486,3,,,
2020,8548971,6495,1,,,
2020,8557869,6495,2,,,
2020,8489081,6495,3,,,
2020,8533753,6495,4,,,
2020,8480700,6495,5,,,
2020,8492634,6495,6,,,
2020,8491066,6495,7,,,
2020,8491096,6495,8,,,
2020,8573473,6495,9,,,
2020,8550009,6495,10,,,
2020,8483263,6495,11,,,
2020,8568783,6495,12,,,
2020,18282803,6494,3,,,
2020,18280480,6494,7,,,
2020,8552353,6370,1,,,
2020,8533708,6370,2,,,
2020,8552409,6370,3,,,
2020,8520086,6370,4,,,
2020,8480699,6370,5,,,
2020,8520016,6259,1,,,
2020,8535276,6259,2,,,
2020,8526986,6259,3,,,
2020,8513173,6259,4,,,
2020,8497962,6259,5,,,
2020,8497990,6259,6,,,
2020,8530486,6259,7,,,
2020,8530509,6259,8,,,
2020,8563633,6259,9,,,
2020,8498421,6259,10,,,
2020,8496848,6259,11,,,
2020,8560395,6259,12,,,
2020,8503219,6444,1,,,
2020,8552791,6444,2,,,
2020,8565082,6444,3,,,
2020,8542542,6444,4,,,
2020,8486834,6444,5,,,
2020,8559912,6444,6,,,
2020,8567461,6444,7,,,
2020,8491566,6444,8,,,
2020,8498651,6444,9,,,
2020,8531575,6444,10,,,
2020,8537712,6444,11,,,
2020,8515922,6444,12,,,
2020,8483556,6442,1,,,
2020,8488617,6442,2,,,
2020,8560931,6442,3,,,
2020,8545260,6442,4,,,
2020,8493953,6442,5,,,
2020,8495726,6442,6,,,
2020,8502564,6442,7,,,
2020,8514725,6442,8,,,
2020,8510400,6442,9,,,
2020,8518834,6442,10,,,
2020,8554651,6066,1,,,
2020,8496458,6066,2,,,
2020,8515127,6066,3,,,
2020,8530818,6066,4,,,
2020,8518586,6066,5,,,
2020,8546160,6066,6,,,
2020,8520606,6066,7,,,
2020,8542652,6066,8,,,
2020,8517013,6066,9,,,
2020,8568976,6066,10,,,
2020,8550243,6066,11,,,
2020,8510954,6066,12,,,
2020,8562014,6224,1,,,
2020,8517983,6224,2,,,
2020,8521393,6224,3,,,
2020,8511072,6224,4,,,
2020,8540089,6224,5,,,
2020,8488505,6224,6,,,
2020,8562173,6224,7,,,
2020,8514517,6224,8,,,
2020,8494909,6224,9,,,
2020,8565255,6224,10,,,
2020,8486373,6224,11,,,
2020,8529127,6224,12,,,
2020,8489446,6171,1,,,
2020,8535716,6171,2,,,
2020,8561743,6171,3,,,
2020,8493012,6171,4,,,
2020,8544515,6171,5,,,
2020,8489589,6171,6,,,
2020,8494843,6171,7,,,
2020,8539258,6171,8,,,
2020,8568943,6171,9,,,
2020,8534916,6171,10,,,
2020,8521287,6171,11,,,
2020,8558357,6171,12,,,
2020,8495590,6081,1,,,
2020,8504186,6081,2,,,
2020,8551153,6197,1,,,
2020,8516819,6197,2,,,
2020,8501544,6197,3,,,
2020,8525244,6197,4,,,
2020,8480906,6197,5,,,
2020,8506643,6197,6,,,
2020,8521847,6197,7,,,
2020,8565016,6197,8,,,
2020,8500418,6197,9,,,
2020,8573043,6197,10,,,
2020,8517664,6197,11,,,
2020,8553478,6197,12,,,
2020,8506101,6102,1,,,
2020,8561486,6263,1,,,
2020,8489266,6263,2,,,
2020,8542302,6263,3,,,
2020,8562925,6263,4,,,
2020,8484311,6263,5,,,
2020,8520362,6263,6,,,
2020,8558184,6263,7,,,
2020,8491342,6263,8,,,
2020,8507366,6301,1,,,
2020,8525425,6301,2,,,
2020,8551410,6301,3,,,
2020,8535778,6301,4,,,
2020,8551461,6301,5,,,
2020,8518362,6343,1,,,
2020,8506128,6343,2,,,
2020,8523243,6343,3,,,
2020,8511490,6343,4,,,
2020,8485594,6343,5,,,
2020,8566213,6343,6,,,
2020,8550504,6395,1,,,
2020,8519611,6395,2,,,
2020,8564273,6395,3,,,
2020,8488664,6395,4,,,
2020,8485365,6395,5,,,
2020,8531659,6084,1,,,
2020,8488583,6312,1,,,
2020,8511233,6312,2,,,
2020,8519636,6312,3,,,
2020,8533305,6380,1,,,
2020,8495613,6380,2,,,
2020,8502456,6380,3,,,
2020,8555670,6380,4,,,
2020,8524984,6380,5,,,
2020,8548689,6380,6,,,
2020,8488745,6380,7,,,
2020,8482042,6380,8,,,
2020,8573267,6380,9,,,
2020,8488222,6380,10,,,
2020,8511974,6380,11,,,
2020,8488277,6380,12,,,
2020,8562229,6368,1,,,
2020,8509922,6096,1,,,
2020,8533901,6096,2,,,
2020,8504815,6192,1,,,
2020,8525186,6192,2,,,
2020,8562898,6192,3,,,
2020,8569999,6192,4,,,
2020,8566598,6192,5,,,
2020,8538684,6357,1,,,
2020,8490934,6357,2,,,
2020,8489079,6357,3,,,
2020,8485753,6357,4,,,
2020,8564739,6357,5,,,
2020,8538814,6357,6,,,
2020,8533304,6206,1,,,
2020,8521579,6206,2,,,
2020,8550563,6206,3,,,
2020,8553959,6206,4,,,
2020,8481955,6206,5,,,
2020,8562355,6206,6,,,
2020,8501485,6333,1,,,
2020,8480825,6333,2,,,
2020,8532032,6333,3,,,
2020,8545891,6333,4,,,
2020,8513442,6333,5,,,
2020,8494596,6333,6,,,
2020,8482728,6134,1,,,
2020,8484439,6134,2,,,
2020,8499835,6134,3,,,
2020,8503312,6134,4,,,
2020,8554776,6134,5,,,
2020,8546864,6134,6,,,
2020,8506504,6413,1,,,
2020,8568399,6413,2,,,
2020,8528648,6413,3,,,
2020,8551220,6413,4,,,
2020,8566600,6413,5,,,
2020,8484181,6078,1,,,
2020,8494493,6078,2,,,
2020,8507365,6119,1,,,
2020,8548769,6338,1,,,
2020,8477433,6338,2,,,
2020,8538532,6338,3,,,
2020,8547402,6338,4,,,
2020,8566187,6338,5,,,
2020,8552280,6338,6,,,
2020,8492082,6341,1,,,
2020,8548581,6341,2,,,
2020,8493904,6341,3,,,
2020,8509354,6341,4,,,
2020,8511320,6341,5,,,
2020,8497557,6341,6,,,
2020,8543787,6340,1,,,
2020,8509510,6340,2,,,
2020,8509535,6340,3,,,
2020,8538558,6340,4,,,
2020,8561211,6340,5,,,
2020,8508143,6340,6,,,
2020,8525098,6467,1,,,
2020,8557674,6467,2,,,
2020,8495837,6467,3,,,
2020,8561173,6467,4,,,
2020,8526833,6467,5,,,
2020,8487463,6467,6,,,
2020,8531661,6397,1,,,
2020,8553689,6397,2,,,
2020,8564044,6397,3,,,
2020,8553759,6397,4,,,
2020,8504062,6397,5,,,
2020,8505828,6397,6,,,
2020,8503217,6318,1,,,
2020,8539093,6318,2,,,
2020,8535743,6318,3,,,
2020,8539152,6318,4,,,
2020,8494779,6318,5,,,
2020,8503218,6382,1,,,
2020,8486099,6382,2,,,
2020,8528069,6382,3,,,
2020,8507446,6382,4,,,
2020,8486204,6382,5,,,
2020,8499936,6382,6,,,
2020,8517952,6375,1,,,
2020,8490290,6375,2,,,
2020,8567563,6375,3,,,
2020,8485096,6375,4,,,
2020,8502298,6375,5,,,
2020,8493774,6375,6,,,
2020,8509242,6375,7,,,
2020,8519576,6375,8,,,
2020,8539294,6375,9,,,
2020,8530119,6287,1,,,
2020,8540228,6177,1,,,
2020,8485259,6177,2,,,
2020,8495639,6177,3,,,
2020,8567811,6177,4,,,
2020,8556409,6425,1,,,
2020,8521922,6425,2,,,
2020,8528070,6425,3,,,
2020,8482729,6324,1,,,
2020,8492944,6324,2,,,
2020,8528068,6324,3,,,
2020,8486165,6324,4,,,
2020,8484519,6324,5,,,
2020,8523857,6324,6,,,
2020,8511639,6327,1,,,
2020,8487563,6327,2,,,
2020,8526987,6327,3,,,
2020,8556058,6327,4,,,
2020,8537275,6327,5,,,
2020,8552479,6327,6,,,
2020,8523495,6167,1,,,
2020,8552586,6167,2,,,
2020,8551197,6167,3,,,
2020,8504900,6167,4,,,
2020,8516785,6076,1,,,
2020,8504847,6076,2,,,
2020,8487779,6076,3,,,
2020,8544299,6076,4,,,
2020,8533981,6076,5,,,
2020,8487118,6208,1,,,
2020,8509298,6208,2,,,
2020,8547179,6208,3,,,
2020,8497504,6208,4,,,
2020,8526567,6208,5,,,
2020,8526856,6342,6,,,
2020,8499373,6418,1,,,
2020,8480617,6418,2,,,
2020,8513325,6253,1,,,
2020,8559566,6253,2,,,
2020,8498135,6253,3,,,
2020,8525245,6253,4,,,
2020,8537506,6253,5,,,
2020,8487869,6253,6,,,
2020,8486693,6248,1,,,
2020,8520468,6248,2,,,
2020,8544474,6248,3,,,
2020,8486164,6248,4,,,
2020,8566819,6248,5,,,
2020,8489590,6248,6,,,
2020,8503405,6248,7,,,
2020,8484600,6248,8,,,
2020,8495262,6248,9,,,
2020,8543270,6248,10,,,
2020,8515892,6248,11,,,
2020,8498750,6248,12,,,
2020,8511209,6428,1,,,
2020,8499004,6428,2,,,
2020,8550566,6428,3,,,
2020,8557524,6428,4,,,
2020,8507879,6428,5,,,
2020,8495391,6400,1,,,
2020,8558742,6400,2,,,
2020,8498818,6400,3,,,
2020,8477072,6400,4,,,
2020,8560777,6400,5,,,
2020,8519532,6400,6,,,
2020,8477160,6400,7,,,
2020,8492055,6400,8,,,
2020,8541243,6400,9,,,
2020,8493142,6400,10,,,
2020,8573206,6400,11,,,
2020,8536014,6400,12,,,
2020,8547330,6249,1,,,
2020,8518394,6249,2,,,
2020,8483820,6249,3,,,
2020,8501148,6249,4,,,
2020,8560776,6374,5,,,
2020,8512594,6374,6,,,
2020,8500810,6374,7,,,
2020,8547109,6374,8,,,
2020,8523938,6374,9,,,
2020,8527503,6374,10,,,
2020,8570316,6374,11,,,
2020,8508467,6374,12,,,
2020,8548553,6241,1,,,
2020,8487142,6241,2,,,
2020,8505955,6241,3,,,
2020,8557523,6241,4,,,
2020,8507878,6241,5,,,
2020,8566016,6241,6,,,
2020,8548716,6241,7,,,
2020,8557633,6241,8,,,
2020,8513722,6241,9,,,
2020,8503436,6241,10,,,
2020,8515455,6241,11,,,
2020,8560196,6241,12,,,
